loan_id,payment_date,amount,principal_amt,interest_amt,fee_amt,late_fee_amt,channel_id
L001217,2022-07-03,311.58,309.87,1.71,0.0,0.0,3
L001218,2018-07-24,403.69,401.55,2.14,0.0,0.0,1
L001218,2018-08-23,403.69,401.55,2.14,0.0,0.0,3
L001218,2018-09-22,403.69,401.55,2.14,1.0,0.0,1
L001218,2018-10-22,403.69,401.55,2.14,0.0,0.0,1
L001218,2018-11-21,403.69,401.55,2.14,2.5,0.0,1
L001218,2018-12-21,403.69,401.55,2.14,1.0,0.0,3
L001218,2019-01-20,403.69,401.55,2.14,0.0,0.0,2
L001218,2019-02-19,403.69,401.55,2.14,1.0,0.0,1
L001218,2019-03-21,403.69,401.55,2.14,1.0,0.0,2
L001218,2019-04-20,403.69,401.55,2.14,1.0,0.0,3
L001218,2019-05-20,403.69,401.55,2.14,0.0,0.0,3
L001218,2019-06-19,403.69,401.55,2.14,1.0,0.0,1
L001219,2018-03-04,197.74,197.22,0.52,1.0,0.0,3
L001219,2018-04-03,197.74,197.22,0.52,1.0,0.0,2
L001219,2018-05-03,197.74,197.22,0.52,2.5,0.0,2
L001219,2018-06-02,197.74,197.22,0.52,0.0,0.0,1
L001219,2018-07-02,197.74,197.22,0.52,0.0,0.0,3
L001219,2018-08-01,197.74,197.22,0.52,1.0,0.0,1
L001219,2018-08-31,197.74,197.22,0.52,2.5,0.0,1
L001219,2018-09-30,197.74,197.22,0.52,0.0,0.0,1
L001219,2018-10-30,197.74,197.22,0.52,1.0,0.0,1
L001219,2018-11-29,197.74,197.22,0.52,0.0,0.0,3
L001219,2018-12-29,197.74,197.22,0.52,0.0,0.0,3
L001219,2019-01-28,197.74,197.22,0.52,2.5,0.0,3
L001220,2018-11-25,171.78,170.67,1.11,0.0,0.0,1
L001220,2018-12-25,171.78,170.67,1.11,1.0,0.0,3
L001220,2019-01-24,171.78,170.67,1.11,1.0,0.0,3
L001220,2019-02-23,171.78,170.67,1.11,2.5,0.0,2
L001220,2019-03-25,171.78,170.67,1.11,2.5,0.0,2
L001220,2019-04-24,171.78,170.67,1.11,0.0,0.0,3
L001220,2019-05-24,171.78,170.67,1.11,2.5,0.0,1
L001220,2019-06-23,171.78,170.67,1.11,1.0,0.0,2
L001220,2019-07-23,171.78,170.67,1.11,1.0,0.0,2
L001220,2019-08-22,171.78,170.67,1.11,1.0,0.0,1
L001220,2019-09-21,171.78,170.67,1.11,0.0,0.0,3
L001220,2019-10-21,171.78,170.67,1.11,0.0,0.0,2
L001221,2024-01-31,3400.44,3385.45,14.99,2.5,0.0,2
L001221,2024-03-01,3400.44,3385.45,14.99,0.0,0.0,1
L001221,2024-03-31,3400.44,3385.45,14.99,2.5,0.0,2
L001221,2024-04-30,3400.44,3385.45,14.99,0.0,0.0,3
L001221,2024-05-30,3400.44,3385.45,14.99,0.0,0.0,3
L001221,2024-06-29,3400.44,3385.45,14.99,1.0,0.0,3
L001221,2024-07-29,3400.44,3385.45,14.99,0.0,0.0,3
L001221,2024-08-28,3400.44,3385.45,14.99,1.0,0.0,3
L001221,2024-09-27,3400.44,3385.45,14.99,2.5,0.0,1
L001221,2024-10-27,3400.44,3385.45,14.99,0.0,0.0,2
L001221,2024-11-26,3400.44,3385.45,14.99,0.0,0.0,1
L001221,2024-12-26,3400.44,3385.45,14.99,0.0,0.0,1
L001222,2022-07-14,979.59,976.57,3.02,1.0,0.0,1
L001222,2022-08-13,979.59,976.57,3.02,1.0,0.0,2
L001222,2022-09-12,979.59,976.57,3.02,0.0,0.0,1
L001222,2022-10-12,979.59,976.57,3.02,1.0,0.0,1
L001222,2022-11-11,979.59,976.57,3.02,2.5,0.0,3
L001222,2022-12-11,979.59,976.57,3.02,1.0,0.0,3
L001222,2023-01-10,979.59,976.57,3.02,2.5,0.0,2
L001222,2023-02-09,979.59,976.57,3.02,2.5,0.0,3
L001222,2023-03-11,979.59,976.57,3.02,1.0,0.0,2
L001222,2023-04-10,979.59,976.57,3.02,0.0,0.0,2
L001222,2023-05-10,979.59,976.57,3.02,0.0,0.0,2
L001222,2023-06-09,979.59,976.57,3.02,1.0,0.0,2
L001223,2023-07-15,994.22,988.46,5.76,0.0,0.0,1
L001223,2023-08-14,994.22,988.46,5.76,0.0,0.0,2
L001223,2023-09-13,994.22,988.46,5.76,0.0,0.0,1
L001223,2023-10-13,994.22,988.46,5.76,2.5,0.0,3
L001223,2023-11-12,994.22,988.46,5.76,2.5,0.0,1
L001223,2023-12-12,994.22,988.46,5.76,0.0,0.0,3
L001223,2024-01-11,994.22,988.46,5.76,1.0,0.0,1
L001223,2024-02-10,994.22,988.46,5.76,0.0,0.0,3
L001223,2024-03-11,994.22,988.46,5.76,2.5,0.0,2
L001223,2024-04-10,994.22,988.46,5.76,0.0,0.0,2
L001223,2024-05-10,994.22,988.46,5.76,2.5,0.0,1
L001223,2024-06-09,994.22,988.46,5.76,0.0,0.0,2
L001224,2019-10-30,1784.93,1779.92,5.01,1.0,0.0,1
L001224,2019-11-29,1784.93,1779.92,5.01,0.0,0.0,1
L001224,2019-12-29,1784.93,1779.92,5.01,2.5,0.0,2
L001224,2020-01-28,1784.93,1779.92,5.01,0.0,0.0,2
L001224,2020-02-27,1784.93,1779.92,5.01,0.0,0.0,3
L001224,2020-03-28,1784.93,1779.92,5.01,1.0,0.0,3
L001224,2020-04-27,1784.93,1779.92,5.01,1.0,0.0,1
L001224,2020-05-27,1784.93,1779.92,5.01,0.0,0.0,3
L001224,2020-06-26,1784.93,1779.92,5.01,2.5,0.0,2
L001224,2020-07-26,1784.93,1779.92,5.01,2.5,0.0,2
L001224,2020-08-25,1784.93,1779.92,5.01,2.5,0.0,3
L001224,2020-09-24,1784.93,1779.92,5.01,2.5,0.0,1
L001225,2022-05-07,117.1,116.38,0.72,2.5,0.0,1
L001225,2022-06-06,117.1,116.38,0.72,1.0,0.0,3
L001225,2022-07-06,117.1,116.38,0.72,2.5,0.0,1
L001225,2022-08-05,117.1,116.38,0.72,0.0,0.0,3
L001225,2022-09-04,117.1,116.38,0.72,0.0,0.0,2
L001225,2022-10-04,117.1,116.38,0.72,0.0,0.0,1
L001225,2022-11-03,117.1,116.38,0.72,0.0,0.0,3
L001225,2022-12-03,117.1,116.38,0.72,2.5,0.0,3
L001225,2023-01-02,117.1,116.38,0.72,1.0,0.0,1
L001225,2023-02-01,117.1,116.38,0.72,0.0,0.0,1
L001225,2023-03-03,117.1,116.38,0.72,2.5,0.0,3
L001225,2023-04-02,117.1,116.38,0.72,1.0,0.0,2
L001226,2018-05-04,1194.75,1188.18,6.57,0.0,0.0,1
L001226,2018-06-03,1194.75,1188.18,6.57,2.5,0.0,3
L001226,2018-07-03,1194.75,1188.18,6.57,2.5,0.0,2
L001226,2018-08-02,1194.75,1188.18,6.57,2.5,0.0,2
L001226,2018-09-01,1194.75,1188.18,6.57,0.0,0.0,1
L001226,2018-10-01,1194.75,1188.18,6.57,0.0,0.0,1
L001226,2018-10-31,1194.75,1188.18,6.57,0.0,0.0,2
L001226,2018-11-30,1194.75,1188.18,6.57,2.5,0.0,3
L001226,2018-12-30,1194.75,1188.18,6.57,2.5,0.0,3
L001226,2019-01-29,1194.75,1188.18,6.57,1.0,0.0,2
L001226,2019-02-28,1194.75,1188.18,6.57,0.0,0.0,2
L001226,2019-03-30,1194.75,1188.18,6.57,1.0,0.0,2
L001227,2019-09-03,164.14,163.47,0.67,2.5,0.0,1
L001227,2019-10-03,164.14,163.47,0.67,0.0,0.0,1
L001227,2019-11-02,164.14,163.47,0.67,0.0,0.0,1
L001227,2019-12-02,164.14,163.47,0.67,2.5,0.0,3
L001227,2020-01-01,164.14,163.47,0.67,2.5,0.0,1
L001227,2020-01-31,164.14,163.47,0.67,1.0,0.0,1
L001227,2020-03-01,164.14,163.47,0.67,2.5,0.0,2
L001227,2020-03-31,164.14,163.47,0.67,0.0,0.0,2
L001227,2020-04-30,164.14,163.47,0.67,1.0,0.0,1
L001227,2020-05-30,164.14,163.47,0.67,0.0,0.0,3
L001227,2020-06-29,164.14,163.47,0.67,1.0,0.0,1
L001227,2020-07-29,164.14,163.47,0.67,0.0,0.0,1
L001228,2023-12-20,499.68,496.41,3.27,0.0,0.0,2
L001228,2024-01-19,499.68,496.41,3.27,2.5,0.0,3
L001228,2024-02-18,499.68,496.41,3.27,2.5,0.0,2
L001228,2024-03-19,499.68,496.41,3.27,1.0,0.0,3
L001228,2024-04-18,499.68,496.41,3.27,1.0,0.0,3
L001228,2024-05-18,499.68,496.41,3.27,2.5,0.0,2
L001228,2024-06-17,499.68,496.41,3.27,1.0,0.0,2
L001228,2024-07-17,499.68,496.41,3.27,2.5,0.0,3
L001228,2024-08-16,499.68,496.41,3.27,1.0,0.0,1
L001228,2024-09-15,499.68,496.41,3.27,2.5,0.0,2
L001228,2024-10-15,499.68,496.41,3.27,2.5,0.0,1
L001228,2024-11-14,499.68,496.41,3.27,1.0,0.0,2
L001229,2022-11-21,723.53,719.3,4.23,0.0,0.0,2
L001229,2022-12-21,723.53,719.3,4.23,2.5,0.0,2
L001229,2023-01-20,723.53,719.3,4.23,0.0,0.0,1
L001229,2023-02-19,723.53,719.3,4.23,1.0,0.0,2
L001229,2023-03-21,723.53,719.3,4.23,2.5,0.0,2
L001229,2023-04-20,723.53,719.3,4.23,2.5,0.0,2
L001229,2023-05-20,723.53,719.3,4.23,0.0,0.0,2
L001229,2023-06-19,723.53,719.3,4.23,0.0,0.0,3
L001229,2023-07-19,723.53,719.3,4.23,1.0,0.0,2
L001229,2023-08-18,723.53,719.3,4.23,0.0,0.0,3
L001229,2023-09-17,723.53,719.3,4.23,0.0,0.0,2
L001229,2023-10-17,723.53,719.3,4.23,2.5,0.0,1
L001230,2023-06-26,957.12,951.83,5.29,0.0,0.0,2
L001230,2023-07-26,957.12,951.83,5.29,0.0,0.0,3
L001230,2023-08-25,957.12,951.83,5.29,2.5,0.0,2
L001230,2023-09-24,957.12,951.83,5.29,2.5,0.0,2
L001230,2023-10-24,957.12,951.83,5.29,0.0,0.0,3
L001230,2023-11-23,957.12,951.83,5.29,2.5,0.0,2
L001230,2023-12-23,957.12,951.83,5.29,1.0,0.0,1
L001230,2024-01-22,957.12,951.83,5.29,0.0,0.0,2
L001230,2024-02-21,957.12,951.83,5.29,1.0,0.0,2
L001230,2024-03-22,957.12,951.83,5.29,2.5,0.0,1
L001230,2024-04-21,957.12,951.83,5.29,1.0,0.0,3
L001230,2024-05-21,957.12,951.83,5.29,0.0,0.0,3
L001231,2024-06-24,322.4,321.71,0.69,1.0,0.0,1
L001231,2024-07-24,322.4,321.71,0.69,1.0,0.0,3
L001231,2024-08-23,322.4,321.71,0.69,1.0,0.0,2
L001231,2024-09-22,322.4,321.71,0.69,1.0,0.0,1
L001231,2024-10-22,322.4,321.71,0.69,1.0,0.0,3
L001231,2024-11-21,322.4,321.71,0.69,2.5,0.0,3
L001231,2024-12-21,322.4,321.71,0.69,2.5,0.0,3
L001231,2025-01-20,322.4,321.71,0.69,1.0,0.0,3
L001231,2025-02-19,322.4,321.71,0.69,2.5,0.0,3
L001231,2025-03-21,322.4,321.71,0.69,2.5,0.0,2
L001231,2025-04-20,322.4,321.71,0.69,2.5,0.0,2
L001231,2025-05-20,322.4,321.71,0.69,1.0,0.0,2
L001232,2024-07-27,401.3,399.82,1.48,2.5,0.0,1
L001232,2024-08-26,401.3,399.82,1.48,0.0,0.0,1
L001232,2024-09-25,401.3,399.82,1.48,1.0,0.0,3
L001232,2024-10-25,401.3,399.82,1.48,1.0,0.0,2
L001232,2024-11-24,401.3,399.82,1.48,2.5,0.0,1
L001232,2024-12-24,401.3,399.82,1.48,1.0,0.0,2
L001232,2025-01-23,401.3,399.82,1.48,0.0,0.0,3
L001232,2025-02-22,401.3,399.82,1.48,1.0,0.0,3
L001232,2025-03-24,401.3,399.82,1.48,0.0,0.0,3
L001232,2025-04-23,401.3,399.82,1.48,2.5,0.0,2
L001232,2025-05-23,401.3,399.82,1.48,2.5,0.0,3
L001232,2025-06-22,401.3,399.82,1.48,1.0,0.0,1
L001233,2021-08-19,149.83,148.85,0.98,1.0,0.0,2
L001233,2021-09-18,149.83,148.85,0.98,0.0,0.0,1
L001233,2021-10-18,149.83,148.85,0.98,0.0,0.0,2
L001233,2021-11-17,149.83,148.85,0.98,2.5,0.0,1
L001233,2021-12-17,149.83,148.85,0.98,0.0,0.0,2
L001233,2022-01-16,149.83,148.85,0.98,2.5,0.0,2
L001233,2022-02-15,149.83,148.85,0.98,1.0,0.0,3
L001233,2022-03-17,149.83,148.85,0.98,2.5,0.0,3
L001233,2022-04-16,149.83,148.85,0.98,2.5,0.0,1
L001233,2022-05-16,149.83,148.85,0.98,1.0,0.0,1
L001233,2022-06-15,149.83,148.85,0.98,1.0,0.0,3
L001233,2022-07-15,149.83,148.85,0.98,0.0,0.0,2
L001234,2022-08-22,292.45,290.79,1.66,1.0,0.0,1
L001234,2022-09-21,292.45,290.79,1.66,1.0,0.0,1
L001234,2022-10-21,292.45,290.79,1.66,1.0,0.0,3
L001234,2022-11-20,292.45,290.79,1.66,2.5,0.0,1
L001234,2022-12-20,292.45,290.79,1.66,1.0,0.0,2
L001234,2023-01-19,292.45,290.79,1.66,0.0,0.0,3
L001234,2023-02-18,292.45,290.79,1.66,1.0,0.0,2
L001234,2023-03-20,292.45,290.79,1.66,1.0,0.0,3
L001234,2023-04-19,292.45,290.79,1.66,0.0,0.0,2
L001234,2023-05-19,292.45,290.79,1.66,2.5,0.0,3
L001234,2023-06-18,292.45,290.79,1.66,0.0,0.0,1
L001234,2023-07-18,292.45,290.79,1.66,0.0,0.0,3
L001235,2024-07-27,295.53,294.59,0.94,2.5,0.0,1
L001235,2024-08-26,295.53,294.59,0.94,1.0,0.0,1
L001235,2024-09-25,295.53,294.59,0.94,1.0,0.0,2
L001235,2024-10-25,295.53,294.59,0.94,0.0,0.0,1
L001235,2024-11-24,295.53,294.59,0.94,1.0,0.0,2
L001235,2024-12-24,295.53,294.59,0.94,1.0,0.0,1
L001235,2025-01-23,295.53,294.59,0.94,0.0,0.0,1
L001235,2025-02-22,295.53,294.59,0.94,0.0,0.0,1
L001235,2025-03-24,295.53,294.59,0.94,0.0,0.0,3
L001235,2025-04-23,295.53,294.59,0.94,1.0,0.0,2
L001235,2025-05-23,295.53,294.59,0.94,2.5,0.0,3
L001235,2025-06-22,295.53,294.59,0.94,2.5,0.0,2
L001236,2019-12-12,1176.65,1172.92,3.73,2.5,0.0,1
L001236,2020-01-11,1176.65,1172.92,3.73,1.0,0.0,1
L001236,2020-02-10,1176.65,1172.92,3.73,0.0,0.0,3
L001236,2020-03-11,1176.65,1172.92,3.73,1.0,0.0,1
L001236,2020-04-10,1176.65,1172.92,3.73,1.0,0.0,2
L001236,2020-05-10,1176.65,1172.92,3.73,1.0,0.0,1
L001236,2020-06-09,1176.65,1172.92,3.73,0.0,0.0,3
L001236,2020-07-09,1176.65,1172.92,3.73,2.5,0.0,3
L001236,2020-08-08,1176.65,1172.92,3.73,0.0,0.0,2
L001236,2020-09-07,1176.65,1172.92,3.73,1.0,0.0,3
L001236,2020-10-07,1176.65,1172.92,3.73,0.0,0.0,2
L001236,2020-11-06,1176.65,1172.92,3.73,2.5,0.0,3
L001237,2018-03-30,515.3,513.29,2.01,0.0,0.0,3
L001237,2018-04-29,515.3,513.29,2.01,0.0,0.0,1
L001237,2018-05-29,515.3,513.29,2.01,0.0,0.0,2
L001237,2018-06-28,515.3,513.29,2.01,0.0,0.0,1
L001237,2018-07-28,515.3,513.29,2.01,2.5,0.0,2
L001237,2018-08-27,515.3,513.29,2.01,1.0,0.0,3
L001237,2018-09-26,515.3,513.29,2.01,0.0,0.0,1
L001237,2018-10-26,515.3,513.29,2.01,2.5,0.0,3
L001237,2018-11-25,515.3,513.29,2.01,1.0,0.0,2
L001237,2018-12-25,515.3,513.29,2.01,2.5,0.0,3
L001237,2019-01-24,515.3,513.29,2.01,1.0,0.0,3
L001237,2019-02-23,515.3,513.29,2.01,2.5,0.0,3
L001238,2019-06-25,674.4,670.81,3.59,1.0,0.0,3
L001238,2019-07-25,674.4,670.81,3.59,1.0,0.0,1
L001238,2019-08-24,674.4,670.81,3.59,2.5,0.0,2
L001238,2019-09-23,674.4,670.81,3.59,0.0,0.0,2
L001238,2019-10-23,674.4,670.81,3.59,0.0,0.0,1
L001238,2019-11-22,674.4,670.81,3.59,1.0,0.0,2
L001238,2019-12-22,674.4,670.81,3.59,1.0,0.0,1
L001238,2020-01-21,674.4,670.81,3.59,1.0,0.0,1
L001238,2020-02-20,674.4,670.81,3.59,0.0,0.0,2
L001238,2020-03-21,674.4,670.81,3.59,0.0,0.0,1
L001238,2020-04-20,674.4,670.81,3.59,1.0,0.0,3
L001238,2020-05-20,674.4,670.81,3.59,2.5,0.0,1
L001239,2024-03-01,580.16,576.13,4.03,2.5,0.0,3
L001239,2024-03-31,580.16,576.13,4.03,1.0,0.0,2
L001239,2024-04-30,580.16,576.13,4.03,1.0,0.0,1
L001239,2024-05-30,580.16,576.13,4.03,1.0,0.0,3
L001239,2024-06-29,580.16,576.13,4.03,1.0,0.0,1
L001239,2024-07-29,580.16,576.13,4.03,2.5,0.0,3
L001239,2024-08-28,580.16,576.13,4.03,2.5,0.0,2
L001239,2024-09-27,580.16,576.13,4.03,0.0,0.0,3
L001239,2024-10-27,580.16,576.13,4.03,2.5,0.0,2
L001239,2024-11-26,580.16,576.13,4.03,1.0,0.0,1
L001239,2024-12-26,580.16,576.13,4.03,0.0,0.0,2
L001239,2025-01-25,580.16,576.13,4.03,1.0,0.0,3
L001240,2022-11-20,777.96,774.19,3.77,1.0,0.0,2
L001240,2022-12-20,777.96,774.19,3.77,0.0,0.0,3
L001240,2023-01-19,777.96,774.19,3.77,1.0,0.0,2
L001240,2023-02-18,777.96,774.19,3.77,1.0,0.0,3
L001240,2023-03-20,777.96,774.19,3.77,1.0,0.0,2
L001240,2023-04-19,777.96,774.19,3.77,0.0,0.0,3
L001240,2023-05-19,777.96,774.19,3.77,0.0,0.0,2
L001240,2023-06-18,777.96,774.19,3.77,2.5,0.0,3
L001240,2023-07-18,777.96,774.19,3.77,1.0,0.0,2
L001240,2023-08-17,777.96,774.19,3.77,0.0,0.0,2
L001240,2023-09-16,777.96,774.19,3.77,0.0,0.0,2
L001240,2023-10-16,777.96,774.19,3.77,2.5,0.0,2
L001241,2022-12-27,2469.38,2455.57,13.81,0.0,0.0,3
L001241,2023-01-26,2469.38,2455.57,13.81,0.0,0.0,2
L001241,2023-02-25,2469.38,2455.57,13.81,0.0,0.0,3
L001241,2023-03-27,2469.38,2455.57,13.81,2.5,0.0,3
L001241,2023-04-26,2469.38,2455.57,13.81,2.5,0.0,3
L001241,2023-05-26,2469.38,2455.57,13.81,1.0,0.0,1
L001241,2023-06-25,2469.38,2455.57,13.81,1.0,0.0,1
L001241,2023-07-25,2469.38,2455.57,13.81,2.5,0.0,2
L001241,2023-08-24,2469.38,2455.57,13.81,2.5,0.0,3
L001241,2023-09-23,2469.38,2455.57,13.81,0.0,0.0,1
L001241,2023-10-23,2469.38,2455.57,13.81,2.5,0.0,1
L001241,2023-11-22,2469.38,2455.57,13.81,0.0,0.0,1
L001242,2019-02-02,630.92,627.66,3.26,2.5,0.0,1
L001242,2019-03-04,630.92,627.66,3.26,2.5,0.0,3
L001242,2019-04-03,630.92,627.66,3.26,2.5,0.0,1
L001242,2019-05-03,630.92,627.66,3.26,0.0,0.0,2
L001242,2019-06-02,630.92,627.66,3.26,2.5,0.0,1
L001242,2019-07-02,630.92,627.66,3.26,0.0,0.0,2
L001242,2019-08-01,630.92,627.66,3.26,2.5,0.0,1
L001242,2019-08-31,630.92,627.66,3.26,0.0,0.0,1
L001242,2019-09-30,630.92,627.66,3.26,2.5,0.0,3
L001242,2019-10-30,630.92,627.66,3.26,0.0,0.0,2
L001242,2019-11-29,630.92,627.66,3.26,2.5,0.0,2
L001242,2019-12-29,630.92,627.66,3.26,2.5,0.0,2
L001243,2025-01-29,873.83,871.57,2.26,1.0,0.0,2
L001243,2025-02-28,873.83,871.57,2.26,1.0,0.0,2
L001243,2025-03-30,873.83,871.57,2.26,0.0,0.0,2
L001243,2025-04-29,873.83,871.57,2.26,2.5,0.0,2
L001243,2025-05-29,873.83,871.57,2.26,0.0,0.0,3
L001243,2025-06-28,873.83,871.57,2.26,1.0,0.0,3
L001243,2025-07-28,873.83,871.57,2.26,2.5,0.0,2
L001243,2025-08-27,873.83,871.57,2.26,1.0,0.0,1
L001243,2025-09-26,873.83,871.57,2.26,1.0,0.0,2
L001243,2025-10-26,873.83,871.57,2.26,1.0,0.0,3
L001243,2025-11-25,873.83,871.57,2.26,2.5,0.0,1
L001243,2025-12-25,873.83,871.57,2.26,2.5,0.0,1
L001244,2021-05-02,807.74,805.2,2.54,0.0,0.0,2
L001244,2021-06-01,807.74,805.2,2.54,2.5,0.0,3
L001244,2021-07-01,807.74,805.2,2.54,1.0,0.0,2
L001244,2021-07-31,807.74,805.2,2.54,1.0,0.0,3
L001244,2021-08-30,807.74,805.2,2.54,1.0,0.0,2
L001244,2021-09-29,807.74,805.2,2.54,2.5,0.0,2
L001244,2021-10-29,807.74,805.2,2.54,1.0,0.0,2
L001244,2021-11-28,807.74,805.2,2.54,1.0,0.0,3
L001244,2021-12-28,807.74,805.2,2.54,1.0,0.0,2
L001244,2022-01-27,807.74,805.2,2.54,1.0,0.0,2
L001244,2022-02-26,807.74,805.2,2.54,1.0,0.0,2
L001244,2022-03-28,807.74,805.2,2.54,0.0,0.0,3
L001245,2023-05-08,894.23,890.8,3.43,1.0,0.0,1
L001245,2023-06-07,894.23,890.8,3.43,0.0,0.0,3
L001245,2023-07-07,894.23,890.8,3.43,2.5,0.0,3
L001245,2023-08-06,894.23,890.8,3.43,1.0,0.0,3
L001245,2023-09-05,894.23,890.8,3.43,0.0,0.0,3
L001245,2023-10-05,894.23,890.8,3.43,1.0,0.0,2
L001245,2023-11-04,894.23,890.8,3.43,1.0,0.0,2
L001245,2023-12-04,894.23,890.8,3.43,0.0,0.0,1
L001245,2024-01-03,894.23,890.8,3.43,1.0,0.0,2
L001245,2024-02-02,894.23,890.8,3.43,0.0,0.0,2
L001245,2024-03-03,894.23,890.8,3.43,2.5,0.0,3
L001245,2024-04-02,894.23,890.8,3.43,2.5,0.0,3
L001246,2022-07-10,138.31,137.76,0.55,1.0,0.0,3
L001246,2022-08-09,138.31,137.76,0.55,0.0,0.0,3
L001246,2022-09-08,138.31,137.76,0.55,2.5,0.0,3
L001246,2022-10-08,138.31,137.76,0.55,1.0,0.0,1
L001246,2022-11-07,138.31,137.76,0.55,1.0,0.0,2
L001246,2022-12-07,138.31,137.76,0.55,1.0,0.0,3
L001246,2023-01-06,138.31,137.76,0.55,1.0,0.0,1
L001246,2023-02-05,138.31,137.76,0.55,0.0,0.0,1
L001246,2023-03-07,138.31,137.76,0.55,1.0,0.0,1
L001246,2023-04-06,138.31,137.76,0.55,2.5,0.0,3
L001246,2023-05-06,138.31,137.76,0.55,2.5,0.0,2
L001246,2023-06-05,138.31,137.76,0.55,2.5,0.0,1
L001247,2021-01-18,331.47,329.28,2.19,1.0,0.0,3
L001247,2021-02-17,331.47,329.28,2.19,0.0,0.0,3
L001247,2021-03-19,331.47,329.28,2.19,2.5,0.0,2
L001247,2021-04-18,331.47,329.28,2.19,2.5,0.0,1
L001247,2021-05-18,331.47,329.28,2.19,2.5,0.0,3
L001247,2021-06-17,331.47,329.28,2.19,1.0,0.0,3
L001247,2021-07-17,331.47,329.28,2.19,1.0,0.0,1
L001247,2021-08-16,331.47,329.28,2.19,0.0,0.0,2
L001247,2021-09-15,331.47,329.28,2.19,1.0,0.0,1
L001247,2021-10-15,331.47,329.28,2.19,1.0,0.0,2
L001247,2021-11-14,331.47,329.28,2.19,1.0,0.0,1
L001247,2021-12-14,331.47,329.28,2.19,2.5,0.0,1
L001248,2022-09-25,121.45,121.18,0.27,0.0,0.0,1
L001248,2022-10-25,121.45,121.18,0.27,0.0,0.0,2
L001248,2022-11-24,121.45,121.18,0.27,0.0,0.0,1
L001248,2022-12-24,121.45,121.18,0.27,0.0,0.0,1
L001248,2023-01-23,121.45,121.18,0.27,2.5,0.0,3
L001248,2023-02-22,121.45,121.18,0.27,0.0,0.0,3
L001248,2023-03-24,121.45,121.18,0.27,0.0,0.0,1
L001248,2023-04-23,121.45,121.18,0.27,0.0,0.0,1
L001248,2023-05-23,121.45,121.18,0.27,0.0,0.0,1
L001248,2023-06-22,121.45,121.18,0.27,2.5,0.0,2
L001248,2023-07-22,121.45,121.18,0.27,2.5,0.0,1
L001248,2023-08-21,121.45,121.18,0.27,1.0,0.0,2
L001249,2021-08-23,355.7,353.25,2.45,1.0,0.0,3
L001249,2021-09-22,355.7,353.25,2.45,2.5,0.0,2
L001249,2021-10-22,355.7,353.25,2.45,1.0,0.0,3
L001249,2021-11-21,355.7,353.25,2.45,1.0,0.0,2
L001249,2021-12-21,355.7,353.25,2.45,1.0,0.0,1
L001249,2022-01-20,355.7,353.25,2.45,2.5,0.0,2
L001249,2022-02-19,355.7,353.25,2.45,1.0,0.0,1
L001249,2022-03-21,355.7,353.25,2.45,2.5,0.0,2
L001249,2022-04-20,355.7,353.25,2.45,0.0,0.0,2
L001249,2022-05-20,355.7,353.25,2.45,0.0,0.0,2
L001249,2022-06-19,355.7,353.25,2.45,0.0,0.0,2
L001249,2022-07-19,355.7,353.25,2.45,2.5,0.0,2
L001250,2020-03-30,2406.94,2397.19,9.75,1.0,0.0,2
L001250,2020-04-29,2406.94,2397.19,9.75,1.0,0.0,3
L001250,2020-05-29,2406.94,2397.19,9.75,2.5,0.0,1
L001250,2020-06-28,2406.94,2397.19,9.75,1.0,0.0,1
L001250,2020-07-28,2406.94,2397.19,9.75,1.0,0.0,3
L001250,2020-08-27,2406.94,2397.19,9.75,2.5,0.0,1
L001250,2020-09-26,2406.94,2397.19,9.75,2.5,0.0,3
L001250,2020-10-26,2406.94,2397.19,9.75,1.0,0.0,3
L001250,2020-11-25,2406.94,2397.19,9.75,0.0,0.0,3
L001250,2020-12-25,2406.94,2397.19,9.75,0.0,0.0,2
L001250,2021-01-24,2406.94,2397.19,9.75,1.0,0.0,2
L001250,2021-02-23,2406.94,2397.19,9.75,1.0,0.0,3
L001251,2022-06-18,1223.58,1219.97,3.61,1.0,0.0,1
L001251,2022-07-18,1223.58,1219.97,3.61,2.5,0.0,1
L001251,2022-08-17,1223.58,1219.97,3.61,2.5,0.0,3
L001251,2022-09-16,1223.58,1219.97,3.61,2.5,0.0,2
L001251,2022-10-16,1223.58,1219.97,3.61,2.5,0.0,3
L001251,2022-11-15,1223.58,1219.97,3.61,2.5,0.0,2
L001251,2022-12-15,1223.58,1219.97,3.61,2.5,0.0,2
L001251,2023-01-14,1223.58,1219.97,3.61,0.0,0.0,2
L001251,2023-02-13,1223.58,1219.97,3.61,2.5,0.0,3
L001251,2023-03-15,1223.58,1219.97,3.61,0.0,0.0,2
L001251,2023-04-14,1223.58,1219.97,3.61,2.5,0.0,2
L001251,2023-05-14,1223.58,1219.97,3.61,0.0,0.0,3
L001252,2019-03-14,2735.09,2727.66,7.43,0.0,0.0,3
L001252,2019-04-13,2735.09,2727.66,7.43,2.5,0.0,3
L001252,2019-05-13,2735.09,2727.66,7.43,2.5,0.0,1
L001252,2019-06-12,2735.09,2727.66,7.43,2.5,0.0,2
L001252,2019-07-12,2735.09,2727.66,7.43,0.0,0.0,2
L001252,2019-08-11,2735.09,2727.66,7.43,1.0,0.0,3
L001252,2019-09-10,2735.09,2727.66,7.43,1.0,0.0,3
L001252,2019-10-10,2735.09,2727.66,7.43,1.0,0.0,2
